interaction_id,customer_id,platform,interaction_date,interaction_type,post_id,sentiment
50c5846a-cc25-418a-93f5-b308236fac93,86f327e8-cd68-4816-b0fa-d1a25d3540a5,instagram,2024-10-09,comment,daa8cd06-5c3d-401a-b839-97a321b3b8ff,positive
12199824-8900-4fe4-a68b-0d1e635f6bde,d49de3d3-3acb-482f-b276-099f7e5be9c2,twitter,2024-09-29,comment,5de95f15-ccec-4cef-9052-a88102a82253,positive
2594ae73-4051-4d27-be0d-07c6791947a0,20cd3153-783e-4949-a870-5e3960e864bc,facebook,2024-10-08,comment,e0649f7a-dfb9-45c5-93f8-70c40ec42ec3,neutral
eb46e95d-262c-4e4b-8cf2-64b43ec734f7,48412c79-05b5-45e0-94e0-1f165c9ede89,instagram,2024-10-06,comment,1897bc73-ac42-41d3-8ab4-83a8771a9ba6,neutral
c8387aa6-4cb6-43ca-850f-460c82dce4a2,8096cc49-c1c0-4ebd-8a2c-83503506296b,linkedin,2024-09-12,like,209cf8a4-77c5-4b24-86bf-c7525f221a8a,negative
68359331-df96-4a84-82ac-2c12e2252567,a895fc5b-4196-46bb-8e13-9c84c4b3230c,instagram,2024-09-26,share,c7fba5b3-43b8-499a-b208-e6f7d5c82ff5,neutral
9472d078-14fb-4b26-a460-cbda1e026a39,1c237cae-86bb-4518-902a-ad0e3d566a53,instagram,2024-09-13,like,0a0199a2-c597-41d5-a3f0-aa0a7fb3535f,positive
996206f7-a5e9-4baa-9586-f5ca04bc40ef,c55569e6-06d5-4548-bd4f-f4812f39dfdc,twitter,2024-09-24,comment,56978185-57f9-4a89-93af-0a031ec6e9f8,positive
e8e058a0-653e-44b0-9b2f-ccb7fe7f36e8,49d38bf6-ce12-4d7a-a9a8-da6c97388469,facebook,2024-10-05,comment,3be22ea2-841d-4380-a52c-62ffff297d1a,neutral
0c6f49bd-39a6-4e3b-bafb-941d7f2f363e,79c13bf1-4dd3-43ea-8342-346d45f3931b,twitter,2024-09-16,like,f317c1a6-be6a-465f-832a-1cfea0efc2ff,positive
6453f21b-0df9-46a2-bed2-640fa2128c6d,dfce70be-f149-4cc1-a82e-15908dd058b1,twitter,2024-09-24,share,48b457b0-3186-4742-b203-8a91feccbf0c,positive
f387bda5-3170-4b21-8886-ab3839d714ce,9f4e0507-ecbd-4622-9876-5e461d6d0172,twitter,2024-09-25,comment,8aecd3a8-11c7-4763-970f-6db3ed7f76aa,negative
aa1c9276-54be-432d-a029-a04d406274a5,be61e891-3932-492b-8923-a7ec4d3d1ca7,linkedin,2024-10-07,share,9e386c75-ab56-49c1-bcc6-d3024bc75cc7,negative
9292378c-1be0-496e-85dd-2a59e1dbd820,e27952fd-e3d8-46c8-b5c3-91ff829b10c3,twitter,2024-09-17,like,c2c92e20-fbd2-4b11-a9cf-4fc3916b6728,neutral
4a8c7a78-7939-4662-8720-cbb0f3e95bdb,2832f384-c419-43a1-807b-b201902f9d30,linkedin,2024-09-24,share,3b51c958-a356-42db-a98a-07c096185d19,neutral
6e4fe199-f0df-4081-a137-0ab7c34859b5,4b8fa8a7-a613-43a1-93fa-9c653125ffd4,linkedin,2024-09-20,comment,119596e0-6ddd-42fb-aefc-1f6d7f08821a,neutral
7a5d0fc8-185a-4fb6-8cee-f900464f7186,0f5d3ad6-ffce-4fc7-9ab6-2a8c3cfaa82d,twitter,2024-10-03,share,fee1123d-43b0-48b3-ad9c-24e604e595a5,positive
a14948ca-dc16-4d7a-b504-d17c23bbf64d,95bf49f8-11a7-477d-8199-77258430db5b,facebook,2024-09-25,like,27a3bbaf-1ade-430d-a044-c89a6fa9ffed,negative
957870a2-36f2-4157-a5b0-d48f71b1029b,3699eaa1-17d8-422a-88cb-7df10692f49a,linkedin,2024-09-11,comment,324b4b5e-dc4a-4830-b598-09a1cec6e47b,negative
98526ff9-4ff9-47e9-8334-19fc783fc7cb,e0cadea4-0d8f-4d83-9768-4af7cbc26aca,twitter,2024-09-13,comment,22b092ee-fc94-4bdb-b643-97460e0ff508,negative
1450517c-47c4-4537-b10b-e0f1fab9bba4,23888d41-e823-4662-9c3d-11b976ee3a8f,instagram,2024-09-15,share,e90cc33f-472c-4334-93a5-2cc8cd60b590,neutral
67630b36-8abf-4e11-9162-2c349f2f1b33,233b79a6-19cb-4d8d-82fb-368e2536eebb,twitter,2024-09-26,share,b2bf55cb-1cf2-4ac9-b6ff-504ca70d0141,positive
9cbe0bcd-7ca0-4a25-839f-047f79de3722,92b7a18d-c994-4286-a9e1-4f86bb6d60a3,twitter,2024-09-29,comment,33411215-206e-46a6-9527-a00ff1d3569d,negative
a6eadb97-ab53-498d-94d7-444489bbf55c,dadc03fb-bef4-4d72-96f0-676a670f5704,linkedin,2024-09-10,like,66613782-c296-4020-a72b-3ce339414056,positive
10ef49ec-a09a-4fd2-a2c9-dc99ce6da1a4,5561153b-8052-4324-bed7-cd674abc1297,facebook,2024-09-10,comment,7a26bf2b-e83f-4221-8c76-adbf40bf88c1,neutral
ce8b6f97-5227-4a86-ab3b-45a47f8650e3,2d409f36-1ab4-4add-9c6a-9f3d9fc4c141,instagram,2024-09-30,like,4e0facfd-5079-4e9c-9635-fdb55920d403,neutral
46cb9ec6-7e8b-4311-bf73-80f771ba3cfc,e34824fb-770c-414c-9960-5db529a26c30,instagram,2024-10-02,comment,93a7ca12-581d-4e87-915b-23f18d904fc4,negative
59ded2e5-8757-46a1-8377-5e89e3125b8d,38854c73-6e34-4d9b-b1b6-08ab6f421527,instagram,2024-09-29,share,cd287bbe-39ca-44eb-8184-f0967c7cabdd,neutral
68d72eba-a9b4-4e66-bdd2-340572658276,9da67ac1-5f64-4a24-a1e9-103c286d3324,instagram,2024-09-29,comment,54cd04ae-36a3-4c5e-8c03-f554a7113e07,positive
d75da022-0310-4f88-9c82-d26d51348672,5967411d-089d-4a82-887b-7c5e750a6f7b,facebook,2024-09-15,share,ea1c5f73-bd0a-4fa9-9560-1189b6b904b3,positive
07187acc-e8de-47b8-9bd5-f14ea7beb79c,f99cb525-b895-4a0c-b41a-954195b435fc,facebook,2024-09-15,share,221f13c1-77cd-4167-896f-61c065d9908f,negative
ee6c01f3-e363-4771-b692-1e43f836f3cf,2777a12e-5773-4b71-a29a-e5850b6ec00e,linkedin,2024-09-30,share,1927d02c-8a5c-477a-b0c4-98988ec0d783,positive
fe156cc0-179b-453a-a9f6-e4e3c6778d1f,607f7cab-e261-45d1-94ca-a5a7e13e2e06,instagram,2024-09-28,comment,49589ca4-0d8d-4502-97fb-78da2e3c9cac,neutral
be2de4bb-05bf-49f1-a414-1049eddfc6b6,3763cd05-11df-4d21-972d-9a73a90aae71,facebook,2024-10-04,share,d65830c7-6b6b-4dab-9603-8158cf82ab74,positive
14637699-f1a0-4ff8-aebc-d5c89a8debec,14f22a2d-7a51-462c-9a37-e1f2c83e8e09,twitter,2024-09-17,like,33bf0062-54e4-4b09-a42b-709e297f22e8,positive
8eb954bd-d9d5-4e52-9351-0cb665689c49,2050123a-1710-40d0-b41b-23fc904284e7,facebook,2024-09-15,share,7eb8461e-2f56-4707-958b-04d4cd4a6900,negative
fdc4a1b9-7459-4830-9e5a-5fb36f2182e3,92b7a18d-c994-4286-a9e1-4f86bb6d60a3,twitter,2024-09-30,share,093288da-0366-4f70-a377-12b129bf9636,neutral
2c3beda7-2128-43c6-bc39-6af05f8ff958,2953a61d-38cb-41dc-a7bf-73d832cdc691,twitter,2024-10-04,share,bbb08bc1-d977-4b0c-9c63-ee654276cdde,neutral
6d6741e3-2fac-4a31-90a3-b1c672701882,688b42f4-1ae2-4288-a972-0abfe98bed5e,twitter,2024-10-07,share,0ac8c604-de9c-40d1-a1ad-d872e2953d8a,positive
252f1efd-0ea7-4d79-a726-aa2a483c0ae2,be61e891-3932-492b-8923-a7ec4d3d1ca7,twitter,2024-10-08,share,e083bed3-f9fa-4757-b7ce-a01fecbc991c,neutral
bfe123ea-6473-4847-8612-1c84e205eec2,f8fde35b-7131-44f4-947f-29a724273acb,instagram,2024-09-16,share,70410100-db7e-4fc8-be67-ec99f3e3b309,neutral
e2776503-366b-4726-a7d2-7ffe2c8feb43,9fa70c4e-f403-4c5a-b12c-38802098b6c6,linkedin,2024-09-21,comment,957ad8ff-3e27-4538-9efc-ebeb19ee67a6,positive
d88d46d7-9096-412e-a2ae-095d43782a7a,bf9e5ea4-0bfb-4e07-b73a-aa5aedd03505,instagram,2024-09-10,share,c2f6587d-1646-4fa2-aa0e-29226df7683c,negative
fcfc132f-304e-4053-9dcb-69033c03d11d,455bedd6-98cb-4e5a-94a2-ac5b4d4ea9be,facebook,2024-10-08,share,3a96c04d-b1ae-4f64-88b8-56add8acd0c1,negative
92e57ee3-9595-4ac0-95aa-d4c59f3e29d9,e47f8b46-f55c-4d14-b4c6-6d212983e9c5,facebook,2024-09-17,like,80ae3445-46fd-49d1-86c0-bff4a5f06083,positive
0e4616dc-d0e8-45b0-ad44-84586fc46b83,b2b79f39-fc1e-4c72-9028-d21fee9e84a8,instagram,2024-09-13,comment,bc895c50-2fdf-439c-b2d2-be1a3cea4424,positive
5e58f146-f89b-48f2-9397-b9f00dcee414,528ad98a-097d-4e3a-ba91-daec8796ddaa,instagram,2024-10-02,comment,02a2eb7a-b1b0-4e98-943f-f9436250e2c3,positive
6a119737-cc5d-41a2-bfb7-cae9d26bc38c,b83f574e-448d-4ccd-8507-975ee1de7d74,linkedin,2024-09-20,like,5d16499a-818a-4b1a-9f51-e404c85762c3,neutral
79074086-1ecc-46a4-a9ca-ddb1e92c6ad0,80610294-f775-4baf-bc13-c9145702ce04,facebook,2024-09-27,comment,cff7ab51-f6f2-43e3-b57b-7e5b11fd26e1,positive
030007fe-a663-4932-ae6c-97f35b60f8d9,6cf047d1-9953-467f-9523-e9afbcf9d42b,instagram,2024-09-19,like,f4787d28-4367-4ef0-9a88-d5a373a07f1d,negative
9d5509aa-7d2b-4895-a8ac-0ab9dd8f077a,d49de3d3-3acb-482f-b276-099f7e5be9c2,twitter,2024-10-07,share,7b5441bb-57d6-4774-bfe9-f29cbdd41a21,positive
587a3888-f7fb-4573-8389-234192e15f2c,fb8489e5-0815-48e1-96cd-d298ebd857a9,twitter,2024-09-21,share,55060239-05fb-49ba-a806-2a0cb1fc7802,positive
b01024e2-f201-4d1a-a6b4-ffe684657014,f081e58d-9ef3-4edc-9bfd-8d75b0613e74,twitter,2024-09-30,comment,546f36cd-d434-4e84-8495-d0287efef136,positive
0056e6da-3e58-459c-b4b5-e1d8015d7b55,d527dc3d-bada-4ea9-83a1-c1b4cef1c175,twitter,2024-09-12,like,e5119312-27ff-4318-a178-13ee27f45dce,positive
4f150edc-993b-4d9b-bddf-7875f0d75adf,e03a3dcd-7db8-49da-b560-cfb001e55902,instagram,2024-09-25,like,19d1f376-cd67-4595-b21c-4c14e1198459,neutral
fdc218ba-eb1d-4389-8823-192507a916b7,155ec114-d131-405c-9a4e-d5fc81420b36,facebook,2024-09-18,like,d4adcd8d-c5a2-4670-95b3-600d37cea411,neutral
9801c595-a8ad-432a-8593-7450fc74ec8f,e47f8b46-f55c-4d14-b4c6-6d212983e9c5,instagram,2024-09-26,share,1ec148b7-57cf-43a8-93e9-a5d8ff29076b,positive
6dcfd4d3-a7c0-4eab-a721-7c3442c3886c,d99b34dc-4036-482e-8117-15dd80ae50bd,twitter,2024-09-13,like,cc304804-7633-40f1-8c20-f9c4c9c5bc37,neutral
d7db93e3-0a73-450f-880c-a15d48271ecd,687ecef5-ae11-4317-9b9e-1e62a4986922,linkedin,2024-09-29,comment,5519a7c4-d2d8-4127-af69-756aed5c3316,positive
03c4bf18-4dd6-424f-b10a-9772cec1b6fd,a4d3dbe0-4b58-4609-99e1-79a1960541df,twitter,2024-10-03,like,972319e2-287b-4ada-b0d5-39a04caf7208,neutral
325ba297-2484-4a94-9994-ffc60f7aff49,6ef3338b-2004-4f39-9d09-d04da36807f8,twitter,2024-09-29,comment,7cf1ddd8-7441-44a0-9481-0f5d9131fa32,negative
1e691d3b-cb9d-421a-8202-b1e6d2234c7b,79de1c52-dafa-4005-8dd5-4761cf128f18,twitter,2024-09-24,like,7e9ff21f-23ae-464a-8343-d43ad40f2d0f,negative
f9aefc10-db84-4b33-9981-64671b6f13d8,db91ad40-4734-40c3-835f-d732fc14b261,twitter,2024-10-08,share,68321216-f785-4f47-b292-c1f45cedb13d,neutral
df19fb77-2504-4fb7-93e2-3ae815373386,14a66657-2301-41a5-8c3a-b8d32a4a810d,twitter,2024-09-20,share,23dbe07f-192e-4801-8b48-2bf44b7244b4,neutral
3d0283d3-b033-47ce-ac3a-d2ee9878c189,1a0de961-c050-4bb3-8d99-ccbb2ba83f32,instagram,2024-10-07,like,2ad59e9c-a6ab-49e1-9aba-8c116e548fca,neutral
ffb40478-84e5-4a71-b3dc-5c0469e79aff,9c3ecb17-c013-48e6-a0e2-6e633df8172f,twitter,2024-10-02,like,d249e088-0c64-4364-836f-ef32b380efcb,positive
c99ea85b-d7dc-4d06-ac2b-27bdaaf99dc5,066fdc9a-a843-4ead-b099-ac3fc8f668fb,twitter,2024-10-03,comment,0663aa2b-f8c7-44e5-a500-62ea661a4cf2,positive
49d09f15-37e3-4e6e-a3e2-fcd1416de467,b59b0853-4568-4bb0-b94f-84a6b6bb3106,instagram,2024-09-16,share,2beb028e-7efb-44d9-92a7-28ee8d3c7c86,positive
eefea0ee-c845-4768-9aae-2d06dd1f201d,1862491a-2b89-4112-9862-ea2b4990653d,twitter,2024-09-27,like,07bc4370-5600-485c-81b3-c4c9b4ef6b90,neutral
f8b016ad-60d2-4f1c-a2a2-a44ef9328ec5,7872a9c9-2b0a-433b-9c3f-3421df29ccd1,twitter,2024-09-19,like,fd3fae89-b044-4597-9913-d37c04ed5414,neutral
683e058e-1539-486d-b565-8f7f83c933b5,66607cc5-e63c-4a7a-a6c9-91f8d77a83b1,twitter,2024-09-27,share,3b3bb0b6-3d70-4fd4-95a2-eb68e1c4b027,negative
5942b424-fe5d-45f5-a05e-a48dbcc2d455,3d3d36ea-62b4-4e56-9595-fecebbd07494,instagram,2024-10-01,share,0b1ca7d5-2320-4480-b0b1-5ee907a30927,negative
ecfc862d-8e5b-4404-81e9-703ac3d23b2a,48c8b018-daae-4ea4-b35a-5190ae2c1e39,facebook,2024-09-12,share,62a7f304-f308-4827-b0b4-06ff3ae42ee2,positive
f327d16f-a192-4a46-8cb8-51d4d09928f0,a789789d-971b-4d70-81e3-1eca479d6ea8,linkedin,2024-09-16,comment,92c26025-e787-414f-94ab-f34be07c76b7,negative
19841259-8508-482f-a760-153339fbb68c,2121068f-df86-4a74-b38c-a7ccb90f2538,linkedin,2024-09-25,share,9928d96f-016c-4290-b768-ef877d341b61,positive
b782f55b-6b92-42a8-a080-726d095377ec,fdadced3-b8cc-4ba0-9d39-f589afb36aee,twitter,2024-09-19,comment,662c5c9c-6774-4632-868a-765f5ee3fa0c,positive
cb3bae48-7308-4e5e-b9c3-6d5fd4798d40,1086e8e1-d38e-4e2d-b4e5-01d35391dd34,twitter,2024-10-06,share,b9293c77-9d7f-47dc-b8c1-c62849f8da6d,neutral
6f7c6c7f-242a-4c4a-817a-afd74b60d77e,bb90400a-a00e-422e-bf55-e68c935ac5c1,twitter,2024-09-24,like,abfb8e1f-534b-45f8-a508-07912b74cf69,negative
00b93e6b-1287-41db-bc68-144a64a065ba,a03b823e-2364-49ed-9867-208078c4b415,twitter,2024-10-07,comment,296ed7b3-158f-4649-88cb-486da4d90a69,negative
ec1eda36-a734-4840-bd44-1e064ef88433,6a31d046-ab39-4f48-bed2-48a5bed37d56,linkedin,2024-09-26,share,8c7bcc89-40f9-4fbf-a7ab-e2a1bae0bbf1,positive
0dcbde5f-5f87-4ac0-b501-d51239472917,fa1e6bc5-cec3-4d3d-9e5a-2db74157ac95,facebook,2024-10-03,comment,523b1489-0591-4672-8adf-eba15501bd56,negative
75ee183c-acc8-433a-80f7-130b05f2dcbd,5c2a4450-f301-4510-9304-d74900d3c734,linkedin,2024-10-04,like,f5089b05-c02d-42c5-8696-7dedc6b13eaa,positive
a9b5e6c9-6afd-4383-bd63-da09cf52c60f,82126fd3-9a1e-4e4c-b807-ec749378af1e,instagram,2024-09-16,share,798a2cd9-1782-496e-8bde-4ad9f794e20e,neutral
6fb8c278-5ecf-4060-ba6e-e16a114fcb12,519941d0-3f86-4f90-9c94-cca40dee38fc,facebook,2024-09-22,comment,4702919f-0b2d-45d9-9ac2-cdacce67559c,negative
5c86bddb-9b18-41c6-b016-b4c9a6846209,9cfcbd90-2390-432b-9c97-a8d60f8ffa26,linkedin,2024-09-27,like,1667636b-e3eb-47a6-8a2a-a3449d9ecbd7,neutral
cdf6aed7-8547-4651-8d45-1d0bf8d11b3f,34c60094-5171-44cd-8967-7d85cd131a01,instagram,2024-10-05,share,10268b5a-e9a6-49bd-a484-dd067a5ae2a6,neutral
207bb7ad-0942-43ac-9816-6c24c04de34c,fcb84a4d-ea82-4f70-8c22-47110f64a3ce,facebook,2024-09-30,share,d1b66f17-51ca-44b7-8d41-985f5e48f0bb,negative
c3629636-d9d2-4966-9c4a-3a268b3542f9,801e1c09-e8eb-4dca-b0fa-e3717fc196b0,linkedin,2024-09-23,like,cc509717-25a9-42aa-bca2-568cdbad7d2f,negative
c87ad4ed-e895-4d65-8fcc-023c87530d30,703e387a-3947-4048-a21d-10023f05445b,instagram,2024-09-30,comment,8ecd7061-7408-47c6-a04e-796144ca30f0,negative
18d59d6e-0734-4c07-8b4a-ce49e9153ff7,0d9f14a2-1a42-49bd-85a8-53d8dc183560,twitter,2024-09-19,share,739f31c3-8ec8-42d7-a09e-9d60bbd5933a,neutral
929f1edb-f741-4872-a6c1-21a9f6dcac8d,a818052c-56f9-4e8e-9a2d-a57f4a7fb0a8,instagram,2024-09-14,comment,067eacf9-cd30-47e7-9646-c857b35e92d0,positive
c0a97294-e174-4262-8ac4-8b9e8fee7292,a0caa24f-c9e6-4f2e-b8ae-2fd8c05b1ef8,instagram,2024-09-20,share,e9142e57-cbb7-4d38-88a0-d295fb3548af,neutral
3bc2cd9d-5ef0-4bb1-80df-8bb18722b997,f903f8a3-239d-4725-a206-274ec7fc2317,linkedin,2024-09-21,share,b363f816-0a53-4a03-9a57-975d8b34596b,positive
2b74a238-9dc7-49b7-9608-15a7e8d0a44b,17de95f6-7ff8-4664-8e88-d5e23b9f9c34,instagram,2024-09-28,like,cf2c13fe-eee8-4c60-b966-1c2c45a77613,neutral
0f07e570-c42d-4c64-bbdf-7429ac253592,644669d0-5e76-469a-b838-1e3b029e88a4,twitter,2024-09-30,share,c421d447-e0a6-4941-b0dc-5d6a2e8ebf6c,positive
0e50a2b7-1113-4527-b31c-305b409a8a99,79c13bf1-4dd3-43ea-8342-346d45f3931b,instagram,2024-10-03,like,ccd54dec-4396-4c05-ae71-4cf49963e7c2,negative
97d68270-e29c-453e-be6c-194ae005586a,27feeb7c-03b1-4f84-a6ed-54a9dc2de552,instagram,2024-09-12,comment,0c030318-cae7-4faf-ac26-584eab3d2e03,positive
8ce5d3a0-4ed2-4745-98d0-50fac9bd766e,1086e8e1-d38e-4e2d-b4e5-01d35391dd34,linkedin,2024-09-19,like,0bac2ef7-03fc-491b-adfc-a7fae7412496,positive
1aab5915-b156-4347-8146-87cb7267821f,b199ced1-a927-4c87-a72a-3cd41a63cd92,twitter,2024-09-20,like,6fd5c768-b914-4054-a75f-124b3c41e61d,negative
d669a7ac-f45f-4fb9-a1d2-31cbff5847f1,6ba08b43-6751-4c3e-8b21-e2a02e13898f,facebook,2024-10-08,like,b7cc4999-8929-4bb5-8e26-94e0e447b309,negative
93f39c41-e85d-477f-a90f-6d310fa7d7a9,79c13bf1-4dd3-43ea-8342-346d45f3931b,instagram,2024-10-09,like,dccb8a52-36b8-46d5-8e27-1f64b40c5ba6,negative
689754e8-8557-4f4a-b593-177373610cc7,8c28e87d-3fbe-4caa-bc46-5377cb75f567,linkedin,2024-09-27,like,ea9e918f-fa56-4f43-ac3e-1d91350b6159,neutral
38bde0e1-74e7-4f40-b049-c186b768841a,d527dc3d-bada-4ea9-83a1-c1b4cef1c175,facebook,2024-09-22,share,6332bfd8-d97e-4434-9076-c774f4fdad9e,neutral
d1133c77-672c-4c29-ae30-fad629e63363,69fdd509-3623-4a39-9eb4-c3abf43767b2,instagram,2024-10-06,comment,f8375f93-c729-42e9-b7ee-9c3b803d3890,positive
4ae9bb9b-d079-4a36-883b-c26650421d1b,68d5f1bf-233f-4349-9937-78c6da419c44,twitter,2024-10-08,share,f8b49973-279b-43ab-82de-dc21b6913e25,negative
4f1b7187-69bb-46ee-8bd1-716b32d5c1fd,a82c5e65-5825-41a6-be05-9b44820e820b,instagram,2024-09-10,comment,407f5f9d-31bb-4d95-86db-fde73fcbf12f,neutral
4ac41b55-2144-42c3-8c52-90b3b3f519dc,d4a0bc4e-c937-4cf0-8295-bb6b6dc82da9,twitter,2024-10-09,share,be82b00c-de76-4ca7-ae20-19175d518228,negative
d4b6b3cc-cf9b-45c5-8ef1-7f751ba71ba1,f8fde35b-7131-44f4-947f-29a724273acb,twitter,2024-09-19,share,5894673f-8962-456e-94af-6478e106099e,positive
0f17e89a-95f2-4847-a807-c313d45a9922,fcb84a4d-ea82-4f70-8c22-47110f64a3ce,twitter,2024-09-17,share,efc0d990-2d22-4bbf-bd94-0eab22db029d,positive
3f4b8ff3-c582-4ee0-820c-d3bf60149295,74dda508-7499-4b82-8651-3ddf0d2aeb65,twitter,2024-09-17,share,12ed96e0-7373-4317-ab38-db5995e5611f,neutral
e4c6e62b-24b2-449c-803b-c81bebdc7d3a,b4caa91a-415c-4142-871b-a100a05abeb0,facebook,2024-09-16,like,0ad2adfc-cd0e-4347-9cbf-b56cc06b1091,negative
2869d454-8bbb-4d57-adf0-21dcb6dc6fb7,651145ba-682b-484f-bc6a-58f302ee9c88,facebook,2024-10-07,share,20b1b80c-fd2b-442b-9388-7feec03d7698,negative
fc8dbe48-628f-4ac5-bc16-846b8213b734,4e8e12a4-fc9d-495b-8c7b-4304e9c56609,instagram,2024-10-01,comment,aac68a0b-5ddd-4d93-b3a7-0dbd47af71e9,negative
f1f4b971-00bb-4e8b-9464-a56e46b0235b,5967411d-089d-4a82-887b-7c5e750a6f7b,twitter,2024-09-25,comment,b5b9f1a8-bfc0-4d21-8de2-6b5335f8ccf9,negative
1df486a1-c7fb-4e56-a72c-63a5872b4828,38cee601-757d-4b3c-8c4f-d354a45a286f,linkedin,2024-10-03,share,ad3d2184-0cae-45e8-8628-3577ae25601a,negative
8fa09c9e-4be4-4f48-9d3d-0fed5eeeddae,87c1ecc5-843d-4c72-8379-438a4e9f60f3,facebook,2024-09-12,share,d160e3ed-554d-4193-b621-8f81a76f0418,negative
a4be5811-fe70-4ecf-bf93-0a3484fe2161,452c1b29-0e51-43c3-8c3f-0648cf0592f8,facebook,2024-10-06,comment,d5a37d2a-8d28-4f27-a20f-5b52f75d18de,neutral
173d3660-4be7-4f68-b26e-788d8e1212c3,9a26501d-6cb5-4762-9ae6-8bf922fece86,instagram,2024-09-26,comment,8a66f44a-c793-4bdc-b24a-d9bc25e57290,neutral
5c012d61-6011-4662-8b2c-f59e07e1c83c,0b06f298-f1a5-4708-9014-2f7da8449ba3,instagram,2024-09-26,comment,70240d74-cc77-47b0-9166-5ca38f0d5157,positive
d641f1d3-9906-40f8-a68e-21f0adef0224,0bdfdc85-c61d-477f-ba6a-b168e3e3b0b2,facebook,2024-09-14,share,92511a1f-8087-443e-97e2-4dd55782ad0e,neutral
e52ea62f-fbe4-4c34-9d0b-329c2331ec6e,acc08e54-03f6-47d3-87a3-245c7106e671,twitter,2024-09-18,share,21c20adc-ec8d-4ac0-b231-42bca12045b0,positive
5fc554bd-415b-41ef-b3aa-88905b976b8b,f7580ca9-78be-4271-a105-9b1ef5ec7345,facebook,2024-09-14,share,1a136a9c-61b5-4b96-99d1-067cefd90351,positive
58408b33-12dc-45fc-8b6b-715728bf8d8b,35ad9ebb-e50b-437b-b411-f5976ca737ea,linkedin,2024-09-10,share,b8a8bd05-e742-4035-8290-dc3c88c530a2,negative
f09db79c-044c-4184-8537-ccf91bbe6032,e36a7642-cd53-4c2b-a442-a3abf0d6d7ed,twitter,2024-09-17,comment,4aad3e9b-b094-4207-82d9-d0a7dd6e6355,positive
97c7b2fb-f923-4c8e-97c0-3a0ebc420650,b3cd5cc2-40fd-4323-bb79-8271f484f3f7,linkedin,2024-09-16,comment,8f1ffbd5-d429-4e10-99da-733370d8c5d3,positive
bcdd27a4-30be-425a-b73a-785dbc28ff72,1c3d3ffb-2f7a-4d53-a359-2f7b4e073c0b,instagram,2024-10-06,share,67b780b0-dd0b-4837-b26c-7cf03205394b,positive
fa41e3c0-5096-4e1d-944d-0cd3682ab82c,77dfe046-49b9-4192-a63e-5dbb29f311f7,facebook,2024-10-03,like,8fedefd2-e8c7-48e0-ba7a-ff159857a917,negative
0cf0728a-9c21-4965-9bff-d43bb63f19b6,c0bea49b-5642-4b7e-9c2c-18d1e5216ad4,instagram,2024-10-05,comment,122090e2-88b1-44b9-8ffa-3c1fa742818c,negative
4f5fd515-01cb-4ad1-a8ea-0c9dad2bbf52,e47f8b46-f55c-4d14-b4c6-6d212983e9c5,facebook,2024-09-23,like,083bd9ac-ead8-46de-8158-962f4f79ece9,negative
ecc189dc-9d6e-4af9-9008-2b9185393bd5,5dc25f2a-4f0f-4187-a4ef-ef9e29415545,linkedin,2024-09-11,share,f4b73e8a-edae-433c-b411-9b6bc98c9303,negative
47e86a43-5ad7-4418-89ab-6ab3ccf57ecb,f16da0fb-6c6a-4245-a747-7333ad5bbf8a,linkedin,2024-09-17,comment,a337aa0f-4295-4634-81c8-f77ed2fac829,neutral
e3f41dba-2880-449e-ac48-0a2068b9fc23,93d9f81d-7949-409e-a28b-82bb68e5fe27,instagram,2024-09-13,like,b68b3f60-bebc-4e4b-90e2-dcb4948ee0d8,neutral
253e6dd0-46e0-4b38-8468-258b39e5357d,597bb570-f9fe-40d3-9ec6-635dfe7247af,facebook,2024-10-02,like,5913c038-e01e-4410-a23c-67ed8b9df4dc,neutral
349a8e1e-0ace-4b08-b546-ea293172f661,95439215-776b-4b44-a0db-6996c9ed39ce,twitter,2024-09-18,comment,cd01f2d2-43ee-40d7-a395-44aafef810b9,positive
90d3ec5d-12b3-480a-82fa-c1f7c93772de,a0caa24f-c9e6-4f2e-b8ae-2fd8c05b1ef8,facebook,2024-10-01,comment,e53fb15f-e7e5-46ee-9c46-c682d1f20714,negative
df857599-61d9-4d24-b0cc-f14d4c838f41,1aaa8830-0806-4e08-a529-7af3dde8a2e4,facebook,2024-09-16,like,2ebcd0e6-cee8-4f2b-a2a1-a460712463dd,positive
5fee92ae-7347-40a8-9893-0119c7c16353,18a982dc-b478-4c83-bca6-d9f0af341942,facebook,2024-10-04,comment,172f7c12-6479-4e36-8c10-88b18e29d50a,neutral
5f88885b-9233-43ad-94b6-c818547ed0ca,fc7de09c-2fec-4cde-8cea-131dc6057705,twitter,2024-10-04,comment,6af56464-151b-4716-a0bd-f1fd845577d0,neutral
c19b336a-a74c-4cbc-964f-cc28450b8fce,dd414e95-07cc-4f40-bb9e-4b2e24fd3deb,linkedin,2024-09-22,like,3d95461e-13fe-4a70-9200-84b198ecd842,negative
120f7317-3a23-4471-b2d4-5ca159760850,affb7c11-4045-4a96-98a0-ff7d3ed35947,twitter,2024-09-11,comment,bd1bcc95-7de6-477f-8045-80dea078f65e,neutral
869e4706-c177-435e-8558-8f80d380c026,b76f047d-4039-4e24-b93f-9cd856ee4a26,instagram,2024-09-23,comment,434e186b-aa7a-46ce-aa2f-28ab8e8a92a1,neutral
